sentence1,sentence2,label
that's good i did go up to New England one time during their fall season when the weather was just,I visited New England once in their fall.,2
Dallas always has been no one wants to be at downtown Dallas much,Downtown Dallas isn't somewhere that people want to be.,2
feel that okay fine if my bathing suit slips a little bit i don't have to be conscious of,I don't care if my swimsuit slips a bit because it covers everything well.,0
well i enjoy i enjoy fiddling around it's cheap entertainment,I don't enjoy messing around.,1
yeah yeah sure that's i think we're in probably in the same position,"""I believe that we are most likely in the same position.""",2
uh-huh kind of like a Goodwill kind of place yeah yeah yeah that's that's real helpful too,A Goodwill will be helpful,0
i i i can think of one for instance you take a you take a textile industry and they're selling stuff by the by the yard you know now now there's a big difference between a yard and a meter when you're talking about fabric,It is hard for the textile industry to change from using yards to using meters.,0
uh-huh well you you think you're starting out well until you start paying all those bills uh apartment rent and,"Once you pay your bills, such as rent, you're doing well.",1
the when the cults come by they come by during the day and it says in the Bible that be weary of the people coming door to door trying to proselytize the silly women lay captive with gossip and stuff and i see that they don't come home when my husband's here they don't come to my house,"They don't come during the day, but my husband and I talk to them at barbecues.",1
and i said you haven't heard about tornados  how about bugs you know,Have you heard about bugs even though you haven't heard about tornados? ,2
i didn't like him from uh oh one year when uh McMahon was real big f or the Bears,i disliked him because i have a personal loathing for the Bears,0
i don't know i just don't know as a matter of fact i had uh one of these conversations the other day where our topic was uh capital punishment and you know the death penalty and you know what you know we were talking about that,We did not talk about anything related to criminal justice.,1
my husband says he certainly doesn't mind shoveling missing the shoveling i mean we had a big sidewalk and  he didn't like that at all but,We used to have to shovel snow off of our sidewalk quite regularly. ,0
oh yeah but you're talking incredible tuitions now i don't know how many people actually pay the whole shot very few i would imagine but uh,Tuition is very expensive and I don't know how many people that pay for the entire thing but it is worth it.,0
well it certainly was um,It was kind of,0
but couple couple Christmases ago we had a a freak storm and i live near the coast actually i live like right on the coast of North Carolina,I still live in Las Vegas.,1
you know their all the demonstrations that were going on i felt like they got way too much media coverage and publicity because those kind of people i mean you know they're the kind of people who are w ho've always got to have a cause whether it's good bad of indifferent they've got to have a cause and,There is no media coverage.,1
no i i just do it on TV i have a cassette,I do not have a cassette so I cannot do it on tv.,1
uh-huh oh really yeah that's pretty awesome too i watch it every now and then that's hilarious,That's funny; I also watch it from time to time.,2
that's good you know i like to see that you know i have uh some friends that uh first of all,"That's good, and I like to see that. ",2
yeah because you're endangering everybody's lives if you've if it's something like that,This means that you are risking the lives of others.,0
oh does it spread out of the neighborhoods into the more the uh retired people's community or does it stay in the bad neighborhood,Do the crimes only happen in the retired people's communities?,1
absolutely and uh acting out because that is the way of getting attention,The only people that act out are inconsiderate.,1
yeah yeah he wasn't the guy to take them take them to the championship,"It was not him who made them champs, he didn't even play.",0
had a long criminal record and had been you know a real sleaze bag,I was a sleaze bag and had a long criminal record.,2
uh can't relate to a seventeen year old yet,"Of course, you can relate to a 17 year old right now",1
and i even lubricate the car myself because i have a i have means of of running it up on on jack stands and and you know i have a creeper and i crawl around underneath it so it's not a big deal,"I can do some of the work myself, so it's not a big deal. ",0
uh uh well no it's it's uh not dry at all it it's humid,It's very muggy.,2
um my sister's going to have a baby this summer,My sister is excited about giving birth to her very first baby.,0
yeah Um i don't know i think we should have helped the the innocent people in Iraq out a little bit more than rather than just quitting where we did,"I think that we left at a great time in Iraq and that helping the people there would have been a bad idea, anyway.",1
so i you know i'm not attracted to that at all but um it made a big difference in my life not to have a radio that was a easy access and so now that i do have one i just don't automatically turn it on,The lack of a radio made things much easier.,2
um-hum it's already outdated yeah,It is obsolete.,2
and after i wore it a couple of times i realized why it was,I realized this after it was worn.,2
now that's bad and i mean i was out of school i was a married person and um,"I was out of school, married and that's bad.",2
it has less sulfur in it than processed fuel oil for the house,The fuel oil used in houses has some sulfur in it.,2
i just can't keep and uh the jogging was never for me because my knees are not i just don't think they could stand that so,I have always hated jogging so I tried the elliptical instead.,0
well when the  you know it's funny when the  when the when the kids get a lot older though you can you can you can do as you please our son graduates this year and we're kind of looking forward to,Our son is moving out soon after he graduates.,0
and i haven't quite figured that out if they figure they have got it won or if there's no real hurry because the first three quarters or uh if uh if something happens that that adrenaline starts flowing they say hey we got to do something now and then start playing the game the way the game should be played toward the last few minutes,I haven't figured out if they think they've won or not.,2
have you uh um-hum,You have not done anything.,1
i'm being up here in the northeast corner i kind of like these northeast teams,Northeast teams are very much the kind of teams I like.,2
an i and i feel bad for the policeman because he's out there every day facing these people,"Police face these people every day so they should be used to it, I don't feel bad for them.",1
and if we were there like in the middle of the summer it's unair-conditioned it was dusty and dirty um there was like a fan at the very end of the row and that was it and so we didn't really know we weren't supposed to we thought TI dress code was just dress appropriate to your job we wore shorts we didn't know that was a big no no,We were all dressed in a correct manner for the job.,1
about fifty pounds that she needs to lose so uh you know even though that sounds that's bad it it may be easier for her to lose that for me to lose ten then for me to lose ten,She only needs to lose a pound and she'll have reached her goal.,1
we were down here,We were up there. ,1
okay i'm in Garland,I am currently in Garland. ,2
oh that kind of wears off with time and people's outrage slowly goes away and you know,It takes 10 years for people to stop being outraged.,0
yeah yeah yeah that's what it is you know about insurance i didn't know anything about insurance until i had got until i had children,"Until I had children, I really didn't know anything about insurance.",2
when he can take a sandwich you know,Will he take a sandwich?,0
it was good but i mean he was um,"Nah, it was pretty bad.",1
oh yeah case in point Toronto,Yes Toronto is a perfect example of that.,2
it's a little bit nicer to have a Spring and a Fall season where you have some pleasant weather everyday where you can feel like you just want to open your windows and,"It would be nice to have a Spring and Fall, rather than here we're it feels about the same all year.",0
oh yeah well that's sounds interesting we uh we don't well i don't know if we do that very much i think i remember my mom had one of those,"I'm not sure, but I think my mother had one of those.",2
uh no i'm more out in the suburbs but i certainly work near a city,My place of employment is within a city but I reside in the suburbs.,2
so what she would do is she would plant them and they multiplied so the next year when she you know weeded them out so they wouldn't be as thick then she'd give me some of the bulbs,When she planted them they would multiply.,2
seems like they have ninety percent of the people calling from Texas,The other 10% were from California.,0
yeah that's and they uh they divide it up by um you know you pay a state income tax and then fifty percent of your state income tax is a county tax which is collected by the state and redistributed to the counties,All of your state income tax is a county tax.,1
no no they  that's what i mean at one time we we used to able to carry that over to the kids of course i i can see the teacher's point too where at at three o'clock or four o'clock they want to go home and not worry about kids so but if they had probably some renumeration to help them say you know maybe i'll give this kid a little extra help or something,The teachers don't want to have to stay an hour or two after school to give students extra help.,2
uh it beats being laid off and everything and uh you you got to be a little flexible uh in my old age i'm trying to just hang in there until i get my kids through school,I have five more years until my children finish college.,0
which is what we wind up with,We wound up with a good situation. ,0
i i did too yeah i didn't think it was too long at all um he said after about the first hour he started looking at his watch,The man was making me nervous.,0
right yeah allow them to uh go back and and deliberate and uh you know after each days proceedings come out with some questions that they want answered like the next day bring those people back,Not give them any time to think about it.,1
yeah Lyndon LaRouche that's it,"That's it, Lyndon LaRouche.",2
they did yeah that's very true that's very true they did,"That's not true, they didn't do it",1
well  i was just looking around my house and thinking about the painting that i've done,I painted many areas of the house.,0
you know i i agree with that because i see people that i know a again from high school that i still keep in touch with that didn't go to college and,I still keep in touch with people from high school that didn't go to college and they are all doing well.,0
well as time grew by and i think i had my daughter with me one time and she went strolling away and i saw this kid and i patted her on the head and the mother turned around and saw me and took the kid away  you know pulled the kid and i,The mother was okay with me touching her child's head.,1
well if it ain't uh well you know uh,Maybe it's not.,2
um yeah some i guess like what do you mean like like are you talking about movies like Die Hard Two or,Do you like Die Hard Two?,0
and uh it really makes it look professional and i've taken some classes here in in uh Dallas,It enables a more put together finish and I am getting instruction at a place in Dallas.,2
uh Doug Flutie's the only one that sticks out in my head for some reason,I can't think of anyone offhand.,1
so if you pay your uh rent or your house payment every two weeks instead of once a month you'll come out paying a,I pay my rent every two weeks instead of monthly.,0
because without it you can be broke for the rest of your life,If you don't have it you can be poor the rest of your life. ,2
hundreds of thousands of people is what it seemed like,There were a lot of people at the concert.,0
yeah i know it's like they were using them as friends when we were having the conflict but i i you know it's almost where i'm kind of disappointed with the Iranians why they didn't go save save i mean i don't know if the Kurdish i know the Shiite's are their people but i don't know i think they have a bond with the the Kurds,When we were having times of peace we were using them as our enemies. ,1
well so much of it is game playing with the lawyers they're plea doing their plea bargaining and and uh give and take type situation that uh they're playing with people's lives in effect uh by offering uh to uh uh offering to announce their guilt to a certain degree on a crime in order to get uh a lighter uh sentence sentence,Plea bargaining is a game. ,2
yeah that that's that's the part that i don't like too,"No, I don't agree, I love this part!",1
right what about if if um they demanded to have Spanish as the official language as a condition for statehood,I have no problem with Spanish being the new official language.,1
you know like a year old it was ridiculous and she's got two day cares within like three blocks of each other yes so its i mean she's,There are two day cares within three blocks of each other.,2
yeah that i hate  you know and laser seminar that they had i don't know if you've seen the book,I did not enjoy the laser seminar that they had.,0
yeah i mean look who's taking the the engineering jobs and the and the math jobs and the science jobs you know they're all Orientals,None of the jobs in math are science are being taken.,1
yeah well um i've never fully served i mean i've been asked twice to go down but i didn't get elected on the panel but i know that um for a lot of the civil cases it's rare i mean if your a lawyer um there you could be a lawyer who never actually gets into the courtroom there's a lot of attorneys like that that never get to the courtroom,attorneys prefer to avoid going to the courtroom,0
twenty year old and he uh he's in love with this girl that's about sixteen or seventeen and they leave he's involved with like a murder and then um he they go to uh they go to like Louisiana and Texas and uh he get they get more he gets more involved with this robbery and whatever but it's sort of,A twenty year old is in love with a younger girl.,0
stuff toward i mean i don't know if if you saw those but i thought she was treated badly at for being a woman frankly i really did by by uh,She was only treated badly because she was a woman.,0
no i live in Maryland,Sorry but I live in Maryland.,2
and that's coming right into your homes,That's entering your homes.,2
uh-huh uh-huh uh-huh i know my brother had trouble with fire ants and that even uh yeah and they be can be a real dickens,Fire ants are the worst bugs to deal with.,0
uh-huh and Warren Moon is is proving himself quite well right now,Warren Moon is way off right now.,1
i really do and it's only fair to the children i think making giving the children an out that they don't have to speak English is just encouraging them to drop out later on because they'll never make it through high school,It just encourages the children to drop out of school and not finish high school.  ,2
yeah yeah it becomes a kind of music of it's own i mean when you listen to it it's um uh i think that they don't use electronic electronic some of it it's it's they use electronic and acoustic interchangeably,The electronic music is so upbeat.,0
i i would be impressed i mean you know,I'm not impressed at all.,1
there is a whole lot of stuff going on out there and and part of me says i just would like to you know shut my eyes and pretend it doesn't you know go on or send them to private schools and then the you know the old social conscience says you know i'm not working i don't need to work maybe i should volunteer to you know teach what i know,I wish I could send them to private school. ,2
yeah yeah really i mean Switzerland is so clean,I didn't have to deal with any waste or litter in Switzerland. ,0
well uh a couple years ago we we purchased an uh well it wasn't new it wasn't new it was a a a an Astro van and,We bought a new Honda Civic two years ago.,1
that's right yeah well i i know exactly how you feel,I don't know how you feel about that.,1
as far as me personally i think it made me appreciate my husband more because he doesn't do certain things that my dad did so i,I appreciate my husband less since he's the same as my father.,1
so everything really that's what's really cut into my TV watching is the time that everything comes on since it's all shifted back an hour i just i don't really have time to stay up late and since i have to get up so early to go to classes,"I can't watch much TV because it is on too late, and I have to get up early for classes.",2
oh yeah they they they have uh like uh a guard with locks we've been there once at night at Christmas she just went in last year,We have never been there before and don't know if it is locked or not.,1
i can see now when you've been there a while though they were talking about random testing it seems like if there's no reason to suspect you,They do random testing.,2
and uh you would just hate it so much that whatever you had to do would be just you know it's like you know,you'd loathe it so much that you would do absolutely anything to get out of it,0
but uh yeah i i usually don't get home until eight o'clock so that's another good reason but,"One good reason, is that I don't get home until eight o'clock.",2
well you ought to try a muffin if you haven't,I know you have tried the muffin.,1
you go during the week,The journey takes all days between Monday and Friday. ,0
yeah so it's been fairly recent,It was ages ago that it happened.,1
gee whiz yeah,Yes indeed.,0
yeah well like i said though my my change my taste in in food really hadn't changed all that much in in restaurants i mean a little bit yeah uh especially in you know i didn't have the money to go to these dinner theaters and stuff before,My food in taste has never really changed and I don't expect it to. ,1
so he goes well if you go to bed at eight then you'll wake up like six in the morning,"If you go to bed by eight, you'll wake up at five in the morning.",1
because without it you can be broke for the rest of your life,Without it you can be rich the rest of your life. ,1
i mean i was absolutely flabbergasted at what she they would that she was paid true she was young you know but still it's the principle of course if she got her Master's degree it'd all be different but uh,I was stunned at the low salary she was paid.,2
yeah and we've taken our tents though loaded them up in car carrier and decided we were going to tent most of the way and it ended up when it came time for us to pull in for the night we'd take a vote and most of the time we decided we wanted to stay in a hotel,We camped the entire way and never even though about staying in a hotel.,1
well i suspect that that's a reference to Thoreau's Fish in the Bucket of Milk but i don't know for sure and i'm not sure what the relevance would be if it were but,I think that might be a reference to Thoreau's Fish in the Bucket of Milk.,2
now that's an idea don't say that too loud though because uh every city and town will have a meter on your  tailpipe generate  generate revenue,"It might work, but it would suck.",2
child care seems to be uh a uh a topic that varies i guess with where you are geographically if you're in an area where you got a lot to select from then i guess there are a lot of criterias to choose from but if you're in an area where there's two or three then uh you get what you can take,People in Texas have ideas about child care that are very different from people in Oklahoma.,0
oh yeah i think that i i guess it was uh five years ago or more than when they it failed and i guess people just got tired of talking about it i'm not too sure i guess there was no one really pushing it and no one saying that it was going to mean business to us i think nowadays,It was very successful five years ago and people are still talking about it today.,1
and one of the things that uh well they were really selling everybody on back then was this Indian Hawthorne boy you know that's the best stuff in the world,They made us hate the Indian Hawthorne boy.,1
it was uh of course he had to fight that to beat microscope anyway,He didn't need to fight at all.,1
at my uh my uh mother-in-law's house and uh,at my mother in law's house.,2
yeah and and you've got to go over there and try it and i suppose you know i need a larger one i need a smaller one i mean obviously you can look at it and say well anyway i think the other thing that's interesting is that a lot of our stuff is already changed that we haven't i don't know do you do you drink adult beverages,I find it intriguing that all of our stuff has stayed the same.,1
uh-huh well Houston's playing really well lately,Houston has been playing awfully lately,1
yeah yeah i lived in a town it was a college town in Virginia and i mean people kept their lawns mowed but they sure didn't get into like they do here in Texas wasn't a source of pride or something like it is down here,I never lived in a college town in Virginia.,1
exactly yeah just economic overall economic uh times around here in Texas have been tough,Economic times in Texas have been tough.,2
um-hum yep my husband likes the weights period that's it he wants to be up like he wants to he says i'm going to pump up i said uh-huh,He doesn't like weights because it allows too movement. ,1
all right good talking to you Brad take care bye,The person is very happy to end the conversation with Brad. ,0
right that's right it's it's the same way here how long have you lived in Lubbock,It is the same way of life here and where you come from.,2
the benefits are funny,The benefits are infuriating.,1
yeah that that's possible i still think that that a lot of those people are the ones who really think that their votes don't make a difference though as well i think it's those same people who don't know any better about how we vote are are are a lot of the people who think that well look at me i'm just a little nobody my vote's not going to count anyway you know and i think that's probably a portion of the population that's massively under represented i i i would guess that that that portion of the population is massively under represented and,My opinion on the population's mindset of the voting system is common.,0
right yeah and get that youth back,Get that youth back by playing soccer,0
yeah i haven't heard i hadn't heard much about that movie i other than it was a chop them up movie but uh well i guess that's one i won't go see,I really want to see that movie.,1
and we keep it on the Chesapeake Bay and uh starting next weekend i'm gonna have to go down and uh fill out for the summer season,This summer we are going to Canada for vacation.,1
who's your favorite team,What team do you like best?,2
sure it is absolutely,Yes it absolutely is.,2
uh-huh yeah because of the stuff settles on it,It gets slippery when the stuff settles on it.,0
two yeah yeah and then of course Indianapolis which is only a hundred miles away from us has the Colts yeah,Indianapolis is not hosting the Colts.,1
all right so you don't have a a lot of paint either,It appears you don't have a lot of paint.,2
it really is awful i think maybe the company should do more with day care centers and that type of thing it might bring families closer,"It is terrible, the business should attempt more actions with day cares which has the chance of bringing families together.",2
yeah oh well that that's another system that i link in to i i network internally to Texas Instruments in Attleboro,"yeah I'm linked to a lot of networks, one is Texas instruments in Attleboro",0
oh boy yeah what kind of a boat do you have,"So what do you like to do out on the water? Boating, jet-skiing, windsurfing?",0
uh-huh you bet and i remember that,There is not guarantee that I will be able to recall that.,1
we don't have the the uh background to maybe make that decision,Perhaps we're unqualified to make that decision.,0
do they have uh actual camp sites there where you can go and,They definitely don't have camp sites.,1
they have some some good buys on them and those are pretty nice i they're they're have a little galley a little uh sink that's got some compressed air and water in it and uh and a little stove that's like a propane stove,The kitchen area had a propane stove and a working sink.,2
as in metric size hole or a or an American sized hole,"It's probably a metric hole, but I thin you might be referring to an American hole?",0
so and and the only other thing i've seen has been the setting up a compost heap in your own backyard,I have heard of many other strategies.,1
yes well i  i don't know anyone who paid cash for a house that's for sure yeah you don't have much um i,I don't know anyone who paid cash for a house; you don't have much cash. ,0
well they're i guess they're pretty popular up this way yeah it's a pretty rugged trailer it's a tandem wheel even though it's only eighteen foot long so there's it drags pretty good you know with a car but,I use the trailer to see national parks.,0
and then when the water comes up it comes on again and we use that to water our garden,"When the water come on again, we use it to water our garden.",2
uh now how that has to deal with stress i'm not really sure since i thought most of the stress had to do with you know from the from the eyes and the mental processes on up i don't know what it would have to do with the connectivity to the rest of the body,i think the stress is obviously related to connectivity with the rest of the body,1
exactly but they took you know whatever the majority was so i didn't know if that was just something for drama or that's truly the way it is i always thought it had to be unanimous,"Out of curiosity, I looked it up and that's the way it truly is.",0
take all thirteen weeks of summer that's less than uh right at a weeks full full uh full week's worth of vacation and i have you know three weeks a year i been long enough to do that,There are 13 weeks of summer.,2
the Belgians try to act like the French,Everybody is unique and tries to act like themselves.,1
yeah that's that's it we'd like to be closer to family but limits the job your welcome Brittany,The person on the phone feels limited by his job when it comes to being around their family.,2
was it i i bet it was i bet i really bet it was  is that the only uh musical do you go see musicals musicals a lot of musicals,Do you see a lot of musicals?,2
i'd recommend it It's a little on the violent side,It tends to be somewhat violent,2
i see what do you all make,Do you work at all?,1
uh well if you know diesels don't require mechanics they require plumbers,Diesels are so messy that they require plumbers instead of mechanics.,0
it there was a lot of pretty scenery too in that movie what did you think about the buffalo scenes,There were no animal scenes in the movie.,1
yeah Sierra hasn't shown that kind of maturity yet,Sierra may eventually show that maturity level,0
or at least they try and do something about it first,They should do something about the prices.,0
as Mexicans yes that that,As Mexicans.,2
that that was the reason i had to replace mine,I had to replace mine for that reason.,2
this year we didn't this last season it was it was too wet up here,It rained so much that the plants thrived this year.,1
Italian heritage so i definitely like pasta but i like Italian and the two don't mix though  i've tried that that doesn't,"I have Italian heritage, but I hate pasta.",1
that's that's in uh Texas stadium where the football players play,The football players play in Texas Stadium next Sunday. ,0
you know i mean you would you know learn enough to get by on the test and then you forgot about it because you knew you were never going to see it again in the rest of your years of school you know and and that that's not the way to convert over you're going to have these kids you know teaching it dually even you know teaching both systems which is a lot i know a lot more for the teachers to have to teach but that's the only way they're going to get switched over you know,Kids can learn both systems if they are interested and research online.,0
and he didn't redo anything so it's it's coming back a little bit now this year,He redid everything.,1
no yeah i don't know why they expect it's going to start this week you know,I know why they expect it to start this week.,1
then i mean all all of us are going to answer to it one day maybe or maybe not i don't know i mean no one's said for sure you know,"Everybody is going to answer to that one day, but few are sure, you know?",0
and then you can kind of keep an eye and you can make judgments and make comments or whatever you want but at least you see what's going on and uh you always have your house welcome then then your children'll think that uh you know you're cool parents and all that you know,It's good to let your kid's friends come over and be honest because they'll like you.,0
and and unfortunately and i think cocaine's a a good example it's it's just so much easier to just do some more do some more and then before you know it you know you're you're always doing it,"Cocaine is very addictive and before you know it, you are always doing it.",2
they always have to think you know what's the weather doing and,They've always got to consider the weather.,2
i could not do either well enough i couldn't put in enough overtime that was necessary or that you know things that would come up at work that would require me to stay late or to come in early or to do something on Saturdays,I could not stay late at work nor go in on Saturdays when it was necessary.,2
but it's it has a much sharper flavor and it's uh,The flavor is more intense and pleasant than anything anyone's ever tasted. ,0
all taken up yeah,There are still some left.,1
yeah yeah i mean you figure there's got to be more to life than sitting here playing with this child,You may feel like you have a greater purpose in life than taking care of children.,2
uh transportation expenses i guess you own a car,I think the reimbursement rate is fifty five cents per mile.,0
well in South Africa yeah well in South Africa yeah In South Africa i think they are but yet you know Idi Amin was you know in power for so long,Idi Amin was in power in South Africa for three decades.,0
yeah you have to get pretty far out of the Dallas area to uh be able to see the stars and uh we do that on the camp outs,The sun shines brightly over the city.,1
um-hum um-hum um-hum how do you feel about it must be a somewhat different environment from a regular college how does that uh,What are the main differences between this environment and usual college?,0
to deny that at least you know the majority of it is true so you know you know it depends on how you look at it,Depends on how you look at it but at least you know most of it is the truth.,2
and that's what i i know people who don't have any credit cards at all and i'm always amazed  because i don't know how they can get by without them it doesn't seem like you can do anything anymore without a credit card,I am amazed at how people can live without credit cards.,2
um we're having unusually warm weather it's it's almost like they're trying it's trying to skip spring and go straight to summer it's either,The weather lately hasn't been any different than before.,1
right and and it doesn't make any difference either if you if you eat some of that stuff and you can drink a gallon and it doesn't seem to put out the fire but,"You could drink lots, but that would not help put out the heat.",2
okay have you ever served as a juror,Have you ever been convicted of a crime?,1
i don't know but that sounds like my kind my kind of camping it really does yeah okay um well um that that is the best way to do it is to have a a nice vehicle where you can have everything in it plus your tent,I think camping in a vehicle is ideal.,2
yeah if you wanted to you could uh but you could do the whole presentation and slick it up and edit it and make all kinds of changes and modification till you had it down pat on the Amiga once you had done that i mean including hooking up a camera to take pictures of things like maybe you want to do a a a a presentation on how to run some piece of gear well you want to take pictures of it you might want to take pictures of it running,Amiga was the first computer to feature presentation software.,0
that's right you know it gives me a paycheck you know it's only like the works only you know three weeks goes for like three to four weeks three times a year,Do you get paid for a full paid job or a contract?,0
and you didn't you didn't have any notice you know so like if you were doing drugs then like you didn't have a way you know to stop i mean it was still in your body,If you were doing drugs there was no opportunity to stop them from finding out with the tests.,2
good grief that would be hard to do you know,Doing that would be difficult.,2
the good ole boys with the pickup and the rifle on the back and the quart of beer down your down between your legs driving down the road,The good old boys running big companies from skyscrapers.,1
we i guess we both agree that it's a good thing that they should do sometime well you take care and and enjoy the day thank you ma'am bye-bye,This is the first thing that we agree on regarding what they should do.,0
what do you do for the surprise things that you don't necessarily plan for the you know are sometimes several hundred dollars like uh tires for the car or car repair of some sort or like a a dental bill or something that you're not prepared for,Surprise expenses aren't something that ever come up. ,1
but well i guess it's getting late,Plenty of time left.,1
um that's something that i'd be very interested in very interested in learning,"I would like to learn more about that, if I can.",0
oh my yeah right right yeah i think and i think that's uh uh part of the problem now i was uh uh i was in engineering myself um right now i'm taking uh a year off but uh it was it's very difficult even when i worked i insisted on working thirty hours not forty so i was really considered part time and that was kind of difficult because that concept when you get into professions like that isn't really there yet so i really had to hound them for that i was a civil engineer,When I worked I insisted on working 30 hours but it didn't go over well.,2
i mean just the very second it's really strange they uh they must uh work on that you know the the it gets cooler when the sun sets and then they all come out,It is an amazing thing.,0
uh uh half the countries in the world simply canceled the Poland debts,Poland was thankful for the forgiven debts.,0
okay we have a that's a fairly large chain in New England we have a a Popaginos um and they had not been delivering up until the time where uh Domino's began delivering and within a matter of six months they started up there own delivery service,Popagino's started delivering after Domino's began delivering. ,2
so oh well i got to go to class now,So I am going to class now.,2
you can look at it if you know if if you want to say that it's proving that it isn't true then you can you very much look at it that way,You can look at if from the viewpoint that it's proving a lie or you can discredit it.,0
on other fronts um,on other frontiers,2
and and you know they can they'll take somebody who maybe is mentally retarded and then it's and they're under pressure to to solve a crime and some and the circumstances uh may be molded to blame somebody who didn't do it and especially if it's you know somebody who's mentally retarded who can't defend themselves very well and i'd hate to see them get the ultimate punishment and it turns out it wasn't them,Someone innocent who is mentally retarded could be framed and get the death penalty for a crime that they didn't commit.,0
oh that's cool,That's chilled from the fridge,0
no i don't like the metric system,I am not used to using the metric system.,0
and like you have your own little code name you know and you'd type in  hi how are you  and they'd type back and everybody and you'd have five or six or seven people talking to each other at the same time and everything everybody said,You would talk to many people while using a code name.,2
i'm not sure that the other camping type of camping is nothing more than a leisure or,No form of camping is leisurely.,1
this is true yeah yeah i think the one thing the the there's a program called uh Habitat For Humanity that Jimmy Carter started the former president and i think i think programs like that with what you just talked about going on in your area local area at and something like that would be good,Jimmy Carter started a program called Habitat for Humanity over five years ago.,0
well you have to prove it to yourself just by doing it a few times,"Don't do it at all, you have nothing to prove to anyone, not even yourself. ",1
uh-huh oh really yeah that's when my nephew's birthday is and he goes well you should have it on the fifteenth so we'll see,My nephew's birthday is on the fifteenth,0
uh my brother's got a collection there they both uh do police work uh they go out and shoot and they're from the mentality that when uh uh guns were against the law only criminals owned them that sort of thing,The police officer had a lot of guns and doesn't think that criminals should own guns.,2
yeah they no i'm i'm sure they probably well it all depends i guess on on what they feel is you know what he can do because baseball is not a light an easy sport either that's a very very athletic sport lot of running and stuff like that and the hip may be a real problem but i i would think that football would have been more of a detriment to him than than baseball would,"Baseball is not a light and easy sport, its very athletic and his hip may be a real problem, though I think football would have been more detrimental than baseball.",2
yeah it's hard to find something that'll take the heat as well as the freezing,Insulation against the freezing cold isn't necessary.,1
oh they get yeah yeah and that's something we don't we get uh we've got on oil fired hot water baseboard,We installed a hot water baseboard last year.,0
do you um do you do you get them do you feel like the newspapers are generally biased either liberal or conservative views,Most newspapers nowadays have some kind of bias.,0
yeah it's a it's a hard decision to make,Deciding whether or not to kill yourself is a hard decision to make.,0
i know and he pulled that out that is so funny i heard it on the radio i heard the audio portion on the radio in the car but i didn't see it but,"That's so funny that he pulled that out, i heard about it on the radio.",2
yeah it it talked about all SMU and their the death penalty and how they're getting around all the regulations and rules and and things of that nature i guess anymore it's just a big business,It talked about how SMU is skirting around the rules and regulations.,2
so look into that bit the year that they graduate you know before though you know while they're graduating there's all kinds of little bitty money that little clubs will give away churches and everything and they don't even have a dozen applicants because uh uh the kids are going off after the big money,"only big organizations give away money, not small clubs",1
uh-huh uh-huh oh right right now i want to see Sleeping With The Enemy,I heard that the plot for the movie was very intriguing.,0
i see but you breed them the first time they go into heat,A cat in heat is terrible. ,0
and and there's no way that you can get him unless it's by force,If you don't use force you can't get him.,2
right exactly i was a i was a Boy Scout and as part of being a Boy Scout you had to do you know projects all throughout and then to become an Eagle Scout you have to spend a do a year long project for,I used to be a Boy Scout.,2
yeah like what,"Yes, what do you think it is like?",2
you know but you still walk in there and go gee what if something i ate what if something i've done what if something i've eaten shows up,I'm not worried about what I've eaten.,1
no yeah you just you just well see at ours uh we're living with my family my folks now so,We've been staying with my parents for the past few months.,0
because uh apparently the foundation shifts a little bit under that,"Because of the earthquakes, I guess the foundation slides around a little bit.",0
yeah um that sounds good,"No, that does not sound good. ",1
or or even have had the ability you know the chance to to go to college or to to to learn about it i think it's still good they do cover the system and i think it should still be taught in schools,"When schools teach it, it helps students to get into colleges.",0
i know it and especially it's hard to keep your interest in those begats,"I know, especially how easy it is to keep your interest in those begats.",1
my dad used to grow tomatoes and things at the house and i'd i think when i was real little i probably had a finger in on that every time he did it and had to you know be out there and watch and that type of stuff but i've never really tried anything like that since then,My dad grew tomatoes.,2
yes that's easier,"No, it's too hard.",1
still it's you know nice to get away from civilization every once in a while and,I like to do this especially when I've been stressed out.,0
well uh i accepted Christ as my Lord and Savior and so i don't use drugs any more,Christ has filled the void where drugs used to be.,0
yeah but isn't isn't the uh the insurance also for for uh Blue Cross so they're not only saying preventable not preventable death they're also saying um that you'll have uh less likelihood of being sick if you don't smoke,The insurance is also for Red Cross and they're saying you will get more sick if you don't smoke.,1
but uh i i don't know i'm i've been Republican for as long as i can remember and the Democrats are just so disorganized and they have been,For as long as I can remember I have been a Democrat. ,1
it can't hurt,It cannot hurt.,2
yeah and and i i wonder the you know if if that's i mean that that really that really should be all we need in a president someone who is capable of managing,I wonder if all we need is a capable President.,2
um i had a friend who had fixed some uh chili buffalo chili and about a week before went to see the movie of course they raise them now you know to eat,About a week before fixing some buffalo chili he went to see the movie.,2
for for city use and,Those are not to be used by the city.,1
oh this this comes with the blade on it you mean uh-huh,You are trying to say that it comes with the blade on it.,2
yeah yeah my brother-in-law teaches at uh Northern Illinois University and they were in China here a couple of years ago and he was over there at uh the University of Shah and and teaching,My brother-in-law teaches at Northern Illinois University.,2
so i gave it up yeah i had watched it i had watched it since it started so it was kind of but now i'd you know i didn't know who the characters are and um i'll turn it on every once in awhile don't recognize anybody so i guess that's a good sign,I watched it and loved it.,1
